target
3.119
17.9
10.5
6.93
5.505
3.23
47.2
12.99
9.71
21.1
5.08
10.2
12.8
11.563
7.62
5.3
10.26
10.59
21.1
13.8
7.06
7.54
7.4
4.65
8.73
7.78
13.33
5.41
9.064
7.63
17.1
5.2
16.0
4.011
14.75
11.48
9.635
13.2
23.6
9.4
11.1
20.6
22.556
5.8
13.3
7.1
13.2
8.7
13.9
3.83
7.286
12.18
12.6
12.51
3.9
18.023
9.14
18.52
8.91
9.2
8.9
13.107
9.5
20.2
6.27
6.7
9.06
19.1
26.8
15.4
4.28
15.1
4.23
22.9
2.4
8.2
4.99
6.89
6.087
5.64
9.35
24.1
20.9
7.8
19.29
4.52
19.4
9.62
15.237
20.2
8.6
6.625
18.0
12.4
16.69
7.7
2.69
9.82
4.75
11.432
15.09
9.4
5.958
21.02
3.79
11.7
15.194
9.6
9.4
15.21
5.972
12.9
9.7
7.4
11.4
4.9
8.33
10.4
20.07
11.7
7.3
7.43
11.0
9.7
43.6
8.1
6.0
8.5
13.8
7.4
10.373
7.53
13.2
6.5
27.8
11.65
15.335
10.91
9.9
14.32
33.1
15.573
13.4
8.0
8.7
21.6
10.38
4.7
1.918
4.183
9.58
17.31
7.8
9.5
8.01
17.8
3.735
8.54
12.999
90.1
0.8
14.45
7.419
17.8
11.5
4.01
21.1
17.0
5.573
4.81
8.2
18.6
11.6
19.1
54.7
8.0
8.8
10.99
11.6
16.6
7.07
14.2
9.2
3.6
9.61
54.8
7.0
14.42
13.5
10.6
6.8
15.4
8.91
3.79
8.11
7.93
13.35
37.1
33.1
5.19
47.04
7.2
5.2
3.4
6.53
28.99
8.8
43.7
5.721
4.6
8.74
7.1
7.9
8.467
6.12
10.294
7.8
17.9
77.4
8.4
27.96
9.6
5.7
17.6
4.6
18.7
6.2
6.39
41.801
9.1
14.7
16.911
9.04
6.5
27.7
10.93
7.37
31.7
7.83
12.6
4.9
20.9
8.0
3.464
6.2
22.6
9.3
6.82
18.6
3.688
33.3
4.7
24.857
11.97
7.92
7.172
9.84
14.6
55.2
9.7
17.84
12.9
14.707
23.647
6.993
19.4
9.41
17.1
14.896
6.47
35.586
10.56
14.3
6.58
8.3
9.166
21.2
5.85
7.9
7.15
8.892
32.31
41.14
5.01
13.363
10.992
3.6
9.3
5.19
4.28
6.7
13.07
9.76
8.3
33.6
7.4
12.0
14.4
5.9
15.2
3.23
7.553
9.004
49.2
28.723
5.1
5.07
12.24
15.06
11.7
12.893
4.1
8.8
11.3
15.652
13.04
15.12
10.1
8.86
9.3
14.8
29.6
7.18
13.0
7.78
7.68
4.04
14.5
4.57
17.8
7.677
10.63
5.62
5.0
29.4
10.3
9.78
8.71
6.6
4.8
43.1
16.063
31.4
4.6
17.7
18.6
4.3
6.68
6.48
4.34
3.4
4.7
16.66
29.6
10.878
6.2
33.6
32.4
12.02
7.32
5.1
26.1
16.6
54.2
6.38
6.64
4.6
10.99
6.1
21.06
6.67
31.3
31.1
14.17
3.72
33.2
14.89
9.5
7.3
8.03
25.3
15.219
10.25
14.0
18.14
3.88
4.5
37.7
10.93
6.2
17.9
8.8
33.92
4.05
11.956
19.6
23.89
74.5
14.1
18.172
8.76
7.6
6.677
17.4
12.4
27.99
14.8
10.1
16.1
15.242
35.9
15.43
10.9
30.0
13.096
9.8
18.7
8.7
39.82
10.71
8.7
28.9
4.8
9.6
6.73
31.443
15.0
14.69
9.04
7.96
6.42
7.67
13.6
7.52
15.0
69.9
6.163
13.71
4.375
20.3
16.3
3.6
3.4
9.556
13.84
13.4
38.65
9.81
9.127
22.0
10.0
4.4
10.9
6.63
9.327
6.98
11.1
8.12
1.75
21.0
13.25
11.31
31.1
7.42
8.95
12.2
7.54
3.5
4.8
5.39
12.0
23.7
13.91
9.435
9.53
12.24
12.414
7.58
10.384
11.5
11.69
9.1
18.373
9.53
7.17
12.175
3.076
10.1
7.78
8.0
3.5
7.6
25.5
15.6
13.902
11.07
7.96
11.2
11.9
16.8
6.26
3.6
21.3
4.28
10.6
8.15
16.6
11.8
35.3
3.8
5.81
13.2
7.38
14.192
10.87
5.1
5.36
10.8
28.7
7.3
8.6
3.31
5.14
25.2
31.3
4.9
7.71
21.3
5.79
6.16
14.0
6.79
8.1
7.56
9.4
7.47
43.53
40.6
12.15
19.8
8.56
6.58
10.192
6.78
7.1
5.07
6.9
14.4
21.8
14.9
5.38
4.302
13.0
7.94
4.3
15.9
21.1
4.45
5.97
8.7
7.0
8.0
16.5
5.004
9.4
8.1
2.5
10.02
11.56
7.71
6.7
9.5
12.18
5.2
15.76
11.01
8.9
7.9
19.27
34.6
11.2
4.25
8.23
6.63
22.9
10.4
11.83
12.5
14.336
10.6
14.35
9.4
4.9
8.81
7.89
14.3
6.45
7.73
7.413
13.3
11.81
19.12
18.9
9.6
7.76
7.8
17.666
16.7
6.2
5.2
13.3
4.16
8.61
29.6
8.78
33.903
20.0
7.48
7.25
13.7
8.3
9.1
5.5
6.55
14.9
7.5
10.7
9.37
12.3
11.51
7.49
13.23
6.3
5.52
8.2
9.75
14.282
7.4
11.3
16.162
14.35
24.47
11.8
7.7
16.1
20.38
6.69
8.25
12.8
7.4
44.9
3.6
21.8
13.3
43.5
9.8
9.56
10.08
7.58
58.6
6.34
5.694
10.9
6.74
16.14
7.36
10.51
6.51
9.34
6.8
7.6
10.8
6.35
5.577
10.22
16.49
8.8
9.407
12.1
6.753
4.16
5.59
3.4
5.0
8.5
9.29
8.7
10.06
7.353
9.1
4.9
6.08
34.4
29.526
47.335
15.202
10.0
5.04
9.237
22.1
6.2
9.59
15.0
7.0
6.7
14.3
4.5
13.12
8.45
4.13
10.26
7.69
8.0
11.0
4.379
17.15
9.89
9.67
6.403
8.57
9.23
3.694
19.7
13.94
12.37
11.13
36.2
11.52
18.4
6.5
17.7
46.1
8.5
12.906
9.76
17.99
23.5
9.7
6.3
12.9
15.3
6.6
17.7
10.6
8.448
4.5
6.791
12.53
4.4
2.81
10.1
9.4
35.1
5.12
7.2
6.7
7.9
8.47
18.44
4.97
34.12
13.3
7.2
5.05
11.95
9.59
11.93
10.77
22.0
5.4
4.35
16.4
5.4
6.18
25.5
17.72
16.44
5.1
7.92
6.08
8.092
48.8
3.9
11.2
5.1
17.4
9.7
11.0
10.11
10.5
25.1
17.0
8.11
15.65
10.5
8.28
28.7
7.03
10.978
6.7
21.1
3.7
9.287
8.8
9.6
6.69
14.63
39.792
13.3
9.02
6.05
7.96
15.8
9.0
6.79
10.3
23.414
9.82
6.73
