target
31.683
5.3
10.4
9.9
2.4
17.8
14.0
7.149
7.172
13.0
6.06
39.5
6.47
3.9
10.623
8.11
15.23
9.5
18.4
7.49
21.1
10.9
18.4
14.6
5.05
1.9
16.9
5.958
9.39
17.963
9.8
17.8
5.14
3.8
11.83
33.6
8.5
8.15
37.7
9.312
3.02
13.8
3.39
6.2
11.088
8.21
14.42
14.05
5.004
15.153
3.5
7.42
13.69
54.2
6.67
8.75
10.21
13.9
13.42
7.82
13.96
37.1
9.1
13.41
13.38
6.5
6.8
11.2
10.8
4.8
7.9
7.71
8.0
13.07
7.56
14.69
11.81
5.16
7.57
14.08
15.9
10.13
18.172
5.1
13.3
4.8
6.408
3.9
5.972
5.5
7.89
6.3
7.2
7.07
5.77
6.24
16.66
4.66
9.7
8.75
17.9
4.8
5.66
10.9
10.3
23.5
11.7
22.0
3.119
5.9
37.6
7.46
13.7
6.6
18.99
4.7
7.6
12.9
12.3
13.328
13.8
5.0
12.175
150.34
19.4
11.826
7.25
10.02
20.9
4.8
21.6
36.2
12.0
11.432
7.65
6.8
9.5
16.7
9.04
21.6
4.6
15.0
9.6
6.53
10.1
13.3
15.194
5.7
4.75
10.7
9.166
9.1
7.4
10.4
17.6
7.96
9.1
6.2
22.556
12.32
7.003
13.24
34.267
17.7
9.874
21.3
11.7
7.2
9.3
54.2
10.978
15.49
17.1
10.7
14.1
10.0
10.3
41.7
31.3
10.0
8.2
9.78
40.6
18.6
14.282
8.7
8.11
9.9
11.04
10.6
15.06
6.2
7.0
4.05
6.39
7.3
18.0
14.808
15.202
25.7
6.307
3.4
6.7
28.723
7.6
13.87
27.5
3.51
8.185
7.97
42.4
11.4
18.7
7.48
5.39
8.89
13.363
4.28
44.9
13.25
7.52
33.6
21.3
8.08
4.8
12.7
28.7
13.3
13.43
27.2
17.1
9.2
12.9
20.6
7.6
16.14
28.7
17.7
23.5
8.0
9.02
3.498
32.4
41.1
13.71
4.13
11.4
14.1
5.2
12.59
6.63
9.5
7.553
7.7
4.65
11.8
20.2
55.2
11.5
5.38
5.1
16.2
18.6
13.12
8.5
7.677
10.4
7.3
13.5
17.163
4.01
9.0
13.7
32.31
36.1
12.6
9.287
10.495
14.8
21.1
7.23
7.58
8.61
33.15
4.4
3.8
7.8
25.5
3.4
22.4
10.0
9.237
4.51
9.76
6.42
7.02
77.4
19.6
82.9
11.13
7.49
16.3
7.6
11.3
12.6
8.73
17.7
8.57
8.8
6.391
17.4
5.56
3.901
6.1
10.063
1.918
7.43
7.2
16.8
47.04
24.1
22.6
14.7
18.023
5.22
5.577
8.7
8.254
21.18
38.1
13.5
7.23
9.9
8.87
7.78
19.1
18.5
4.35
7.06
7.9
11.41
24.8
8.16
9.7
8.5
14.4
4.7
4.3
8.1
21.006
10.62
27.43
18.64
6.2
9.41
3.83
38.6
29.326
10.4
11.51
13.216
7.8
7.2
12.24
19.485
4.9
6.3
9.2
21.06
3.7
13.6
14.5
8.17
11.24
6.35
4.7
6.08
6.8
10.4
9.7
10.87
6.68
7.61
7.75
5.9
45.709
10.84
33.1
9.04
41.0
18.1
5.1
14.5
15.335
8.3
19.7
11.4
13.91
11.16
14.32
4.183
12.25
8.54
19.9
9.2
6.993
7.93
19.69
8.5
3.84
27.179
10.7
2.81
3.076
6.81
7.68
12.14
5.04
12.37
17.0
5.573
8.4
6.4
7.78
16.14
10.2
7.62
9.556
22.097
5.2
5.97
15.09
10.8
4.34
15.5
6.05
16.911
10.5
13.56
8.0
10.6
4.99
5.06
6.79
10.39
32.3
8.38
4.6
11.563
7.286
31.1
7.64
3.8
15.093
13.7
8.45
7.45
37.0
12.18
6.27
90.1
6.01
54.7
5.29
13.3
7.18
11.956
37.5
11.95
6.1
3.1
11.1
8.9
5.1
9.35
3.4
6.42
13.2
10.56
15.1
8.47
10.1
11.7
9.3
5.44
6.9
14.3
9.606
6.19
11.31
15.0
3.5
6.58
17.6
15.219
3.5
6.48
7.71
5.48
7.47
6.2
7.53
14.8
6.5
9.4
13.25
7.5
7.0
8.85
20.8
13.23
22.9
3.5
13.4
6.73
9.4
12.0
8.14
16.4
17.2
3.6
8.8
12.906
13.0
12.02
10.45
12.4
5.19
12.414
18.5
37.7
6.791
21.0
20.0
13.9
7.8
7.32
6.2
5.973
7.99
7.31
13.13
5.97
8.26
4.6
18.14
33.92
9.59
11.1
20.4
6.39
5.3
9.2
5.0
13.1
53.3
7.94
4.943
8.6
9.327
1.65
10.1
6.12
10.3
17.72
19.5
8.892
4.9
9.684
7.29
7.17
5.85
5.81
3.89
21.2
17.7
14.597
8.5
7.03
15.21
7.92
9.4
12.74
9.0
15.1
26.8
5.52
15.0
4.52
16.7
3.72
10.02
10.8
16.0
3.987
19.12
13.83
19.12
5.4
5.07
4.1
31.7
13.37
5.12
19.1
13.8
20.0
13.9
3.6
5.2
39.792
16.69
9.639
16.3
9.86
10.77
5.14
10.6
6.89
8.14
5.7
3.8
9.66
7.92
7.13
18.601
15.8
35.9
11.79
16.6
9.36
7.091
6.5
4.7
5.5
13.2
5.9
9.6
9.1
16.0
12.1
6.82
27.3
9.22
8.092
33.2
3.83
7.4
20.9
5.8
10.09
15.0
6.3
8.32
12.2
11.5
3.8
6.73
18.8
9.8
10.71
11.67
10.11
13.2
5.2
10.1
9.48
10.992
10.59
6.0
21.3
7.15
18.6
9.14
8.0
4.59
6.48
5.19
13.84
8.8
8.0
23.0
48.8
8.93
8.4
21.7
8.78
11.0
9.3
3.03
9.435
12.53
3.42
7.76
5.97
15.42
14.5
25.5
17.4
12.9
104.0
11.9
28.83
5.35
5.85
26.1
4.81
16.8
6.64
9.389
11.002
10.32
4.7
6.8
8.2
6.59
10.8
3.688
15.9
5.62
12.9
10.06
20.2
16.44
8.0
12.757
18.0
9.4
7.1
8.11
11.18
9.7
23.49
7.76
11.9
6.81
24.829
4.28
15.9
17.99
23.254
16.49
8.67
13.5
22.09
31.443
9.02
12.35
12.1
4.55
14.75
5.9
5.64
6.16
9.62
9.71
7.3
15.8
15.4
7.56
8.18
31.3
4.4
27.8
13.2
8.05
13.6
16.3
6.7
74.5
9.84
11.0
13.1
16.6
5.2
9.82
8.9
59.5
10.778
15.1
20.38
6.69
8.81
8.5
21.8
18.5
9.46
5.08
9.7
6.82
24.857
12.17
9.34
14.0
40.44
29.4
11.9
17.15
17.9
6.22
8.3
9.5
9.02
8.538
7.73
10.727
10.6
11.4
18.1
6.58
3.5
12.7
6.63
7.2
29.6
15.8
9.9
8.6
12.8
7.976
8.3
15.242
43.1
25.2
15.9
7.66
15.4
15.098
15.76
3.88
17.876
7.62
5.15
18.6
6.0
39.9
15.2
3.94
8.95
25.729
7.6
2.5
7.0
9.9
18.4
10.1
9.127
9.23
32.8
8.86
6.73
17.6
8.8
16.29
14.5
11.3
11.59
16.4
14.9
11.0
7.63
7.3
11.01
7.4
9.89
11.97
9.0
9.5
6.8
13.47
12.6
6.8
27.2
43.6
10.38
47.2
42.913
4.16
7.3
11.8
6.94
8.02
14.89
10.22
6.267
7.1
20.7
8.91
12.24
9.6
6.2
7.76
15.0
4.302
8.961
9.09
24.3
10.58
12.25
6.52
8.7
8.3
11.3
12.0
4.864
6.52
6.048
4.27
14.2
27.54
9.41
13.2
3.0
8.7
