target
2.1
23.254
9.522
8.7
9.684
15.0
5.39
8.2
6.2
23.5
6.48
43.6
14.6
28.7
6.47
37.7
9.9
14.08
14.7
5.8
4.22
4.6
18.5
9.82
5.9
28.723
10.7
6.79
4.4
8.75
15.153
6.403
9.6
37.0
4.81
11.9
8.01
8.91
8.836
4.75
16.1
9.57
55.6
9.29
7.36
11.54
6.5
2.6
21.006
4.9
9.6
6.1
6.39
9.6
4.52
15.098
4.3
9.79
10.87
20.2
7.38
31.3
9.1
23.3
81.23
15.9
7.92
14.3
5.1
7.6
7.56
4.72
39.9
11.3
7.49
4.8
15.65
7.54
37.7
37.2
8.8
38.1
8.18
5.0
12.1
6.2
7.31
9.7
7.15
8.95
12.9
26.8
9.76
4.3
74.5
26.5
9.287
9.606
46.7
36.1
8.8
8.6
9.5
15.0
7.78
150.34
9.76
9.1
22.0
5.4
10.45
9.28
7.1
3.119
11.3
8.3
6.5
11.734
7.62
4.45
10.59
11.249
14.2
6.79
15.9
17.8
17.7
6.63
6.48
11.9
13.37
5.2
8.0
53.3
8.5
11.956
7.7
9.59
13.07
18.65
41.801
4.7
28.83
5.07
14.35
7.8
13.4
10.8
16.8
6.24
13.63
12.25
9.635
15.9
5.39
7.091
21.8
24.8
6.7
9.82
9.5
5.44
4.51
3.79
16.5
7.6
10.192
8.7
7.58
10.02
5.04
23.89
4.38
7.8
7.93
13.328
4.66
8.56
8.5
5.34
24.8
16.9
11.5
8.85
4.375
4.8
11.03
3.44
11.5
12.5
8.6
23.671
7.49
10.4
15.8
14.2
10.82
8.76
18.0
7.5
4.5
13.2
8.33
3.83
13.3
32.3
5.2
11.65
4.65
8.3
11.56
11.83
39.792
11.69
6.69
15.8
8.86
16.1
7.94
9.407
10.7
13.38
12.94
19.485
10.123
8.13
7.58
9.5
10.1
11.2
6.9
9.71
5.3
4.35
8.8
7.9
4.6
46.1
41.0
5.9
8.23
22.237
12.175
4.8
10.727
15.6
19.5
8.961
6.487
49.9
26.36
12.14
8.892
12.53
12.9
7.828
13.4
9.327
4.1
9.423
6.31
9.46
7.76
8.9
6.73
9.7
8.11
10.22
4.5
5.97
7.9
19.4
9.81
11.6
17.963
5.97
12.414
23.49
9.3
9.8
18.0
7.553
7.2
3.51
6.391
20.07
6.53
6.8
15.202
6.9
41.1
3.662
12.757
22.3
20.38
6.69
16.0
9.685
15.12
8.38
3.03
4.8
5.48
9.59
6.9
21.1
12.17
9.0
10.0
32.31
15.0
14.3
13.12
9.7
9.7
18.4
4.6
9.58
17.9
5.97
18.99
18.14
12.18
15.0
8.73
3.4
18.4
6.89
7.49
6.3
24.47
5.1
18.5
8.54
5.0
13.8
5.14
9.312
7.6
10.25
7.57
14.4
5.9
51.2
4.67
20.14
9.09
6.73
7.43
12.74
16.14
11.16
9.6
9.5
13.3
3.31
7.4
5.2
21.1
15.1
8.3
21.1
8.14
18.1
10.7
54.8
6.55
17.7
11.2
11.0
6.6
6.01
16.8
7.25
5.1
34.12
10.08
7.8
39.4
7.96
16.8
20.22
7.48
11.0
10.91
7.47
5.45
5.16
7.954
6.27
17.163
27.99
7.3
6.32
17.7
9.9
31.443
9.2
10.0
16.162
22.556
3.5
9.1
11.18
6.2
11.0
2.5
16.3
3.39
8.93
18.44
9.2
6.45
13.363
13.23
14.282
10.05
6.2
10.1
11.41
6.5
19.69
4.6
7.02
12.1
6.8
15.43
7.85
4.9
6.06
3.1
5.2
19.12
8.1
12.9
27.7
12.999
5.56
5.35
9.7
11.79
8.8
3.23
17.9
14.35
10.063
27.7
6.6
10.1
4.7
17.72
7.15
11.35
7.5
11.7
55.5
14.63
6.2
6.048
37.6
6.14
11.826
17.2
6.408
7.54
8.7
20.9
10.9
7.003
18.8
6.35
24.829
3.613
7.78
27.96
14.4
33.1
14.1
9.4
9.06
11.93
12.0
35.9
8.5
10.09
15.3
13.0
12.25
12.35
5.0
6.42
15.2
10.495
21.18
8.26
19.7
15.2
6.7
19.27
38.6
6.94
8.02
9.34
13.25
57.64
27.2
11.8
48.8
7.79
8.5
3.83
10.03
5.18
4.7
9.237
7.97
10.56
9.6
5.3
7.8
5.59
17.18
40.44
29.326
26.2
4.8
6.94
6.4
4.6
43.1
1.9
21.2
33.3
35.586
5.5
21.6
7.413
4.3
11.51
5.2
6.64
7.42
31.1
8.61
4.5
82.9
33.6
5.9
10.63
5.3
13.9
6.82
13.9
20.3
15.0
13.9
7.0
35.1
10.294
5.1
22.4
6.4
4.7
8.12
7.1
15.093
16.29
10.71
16.4
8.272
11.2
33.15
8.2
10.992
16.9
14.5
9.1
6.3
9.4
11.1
4.55
5.01
7.2
19.4
6.26
10.13
4.01
17.4
7.7
25.1
22.2
4.943
9.04
20.0
7.0
3.23
4.9
20.6
13.2
33.6
11.3
23.0
4.4
8.0
11.7
8.03
25.45
11.97
15.219
9.6
3.688
7.1
3.0
14.32
11.6
10.4
8.08
13.91
9.5
8.24
13.3
10.4
3.8
12.0
9.0
23.414
11.9
15.573
17.31
11.1
8.7
7.71
17.4
9.533
15.335
8.93
10.6
6.51
18.6
3.464
15.4
4.9
6.58
10.833
13.8
58.6
5.48
9.639
20.6
4.28
12.15
5.22
21.8
7.89
22.8
23.7
7.49
6.72
25.729
18.9
3.88
9.18
46.0
18.172
8.0
8.57
7.63
11.7
41.14
7.144
8.0
9.48
13.3
8.03
7.17
14.768
8.91
21.8
13.87
6.59
9.23
9.89
8.0
3.498
7.3
12.37
9.14
17.6
2.81
9.127
10.51
7.149
14.336
10.1
47.9
6.7
9.75
40.6
7.8
3.987
11.7
3.84
8.0
10.4
4.59
5.64
18.7
13.0
5.85
9.3
8.61
7.286
5.12
7.891
14.354
21.6
27.2
9.3
8.19
10.47
16.3
3.6
8.2
14.597
3.72
10.0
24.2
11.76
18.6
13.2
10.06
44.9
12.6
14.5
5.66
11.0
12.68
6.39
6.2
14.75
11.7
7.17
9.52
14.05
8.6
27.179
6.831
15.09
22.94
8.4
15.06
9.41
13.3
6.74
10.84
14.8
12.5
4.99
8.133
11.3
8.0
28.7
6.68
39.82
8.11
12.32
21.06
2.69
10.0
7.73
6.81
13.04
15.21
29.6
9.53
11.05
13.4
6.82
7.96
9.874
50.4
16.4
14.69
13.43
18.64
16.0
7.83
4.302
38.65
8.16
6.0
42.4
18.1
13.8
5.1
10.3
18.023
9.1
77.4
9.3
4.129
14.192
8.71
6.73
15.1
7.91
10.6
12.7
8.538
4.379
3.8
21.02
8.57
3.6
13.53
6.8
10.1
16.6
6.3
8.092
18.8
4.34
11.85
31.7
11.59
27.3
20.8
13.24
13.7
13.6
7.07
8.5
8.1
5.53
11.5
12.59
7.6
31.1
59.8
7.17
5.81
9.94
8.2
5.2
8.45
17.0
10.99
9.39
13.47
6.81
12.18
13.216
9.0
6.7
6.4
16.1
7.1
8.5
14.2
7.71
8.5
69.9
6.12
8.5
31.1
43.7
19.671
17.15
11.01
19.6
48.55
14.5
20.7
41.7
17.8
7.92
32.8
3.5
3.8
10.878
6.18
7.66
16.44
4.8
3.79
12.6
6.791
21.3
7.45
7.67
30.0
19.9
9.2
9.67
8.67
1.918
9.22
9.291
25.2
27.54
17.0
5.19
11.7
13.7
7.99
14.1
10.36
14.469
5.07
3.694
10.9
14.42
8.3
9.56
6.19
19.1
13.4
17.4
16.49
17.666
47.2
11.432
13.1
23.5
21.0
6.2
4.16
7.61
3.4
7.9
13.096
7.5
8.185
68.5
7.03
7.46
5.721
14.1
12.99
17.8
6.7
4.859
9.1
9.61
6.81
10.77
8.8
6.087
3.5
3.076
4.4
